Site Ref,Site Name,Description,Customer,Postcode,Town,Latitude,Longitude
GB-LCL-A2663,[GB-LCL-A2663] Halkirk: Bridge Street / 3 B874 / KW12 6XY / 1153029,Wallbox Supernova 120 kW,Believ (EV),KW12 6XY,Halkirk,58.514382,-3.4960642
GB-LCL-A2690,[GB-LCL-A2690] Ealing: Dabbs Hill Lane / 24480123 / UB5 4BZ,Etrel 22kW,Believ (EV),UB5 4BZ,Ealing,51.554095,-0.370856
GB-LCL-A2691,[GB-LCL-A2691] Newham: Opposite 99 Gooseley Lane / 24480178 / E6 6AP,Etrel 22kW,Believ (EV),E6 6AP,Newham,51.52517,0.065953
GB-LCL-A2692,[GB-LCL-A2692] Hartfield: Goods Yard House / Edenbridge Road / veefil-602200571 / TN7 4JG,Wallbox Supernova 60 kW,Believ (EV),TN7 4JG,Hartfield,51.10587023,0.11300089
GB-LCL-A2694,[GB-LCL-A2694] Ealing: Merton Avenue / Side of 716 Whitton Avenue / 24480136 / UB6 0DZ,Etrel 22kW,Believ (EV),UB6 0DZ,Ealing,51.553412,-0.353619
GB-LCL-A2694,[GB-LCL-A2694] Gosport: No. 2 Battery West Car Park - Rapid CPs,Tritium 50kW,Believ (EV),PO12 2QX,Gosport,50.78646,-1.16816
GB-LCL-A2694,[GB-LCL-A2694A] No. 2 Battery West Car Park - Rapid CPs,Tritium 50kW,Believ (EV),PO12 2QX,Gosport,50.78646,-1.16816
GB-LCL-A2695,[GB-LCL-A2695] Richmond: Friars Lane Car Park A / Friars Lane / Veefil-602200585 / TW9 1NL,Tritium 50kW,Believ (EV),TW9 1NL,Richmond,51.459664,-0.30890331
GB-LCL-A2696,[GB-LCL-A2696] Gosport: No. 2 Battery West Car Park - Rapid CPs / Stokes Bay Road / veefil-602200578 / PO12 2QX,Tritium 50kW,Believ (EV),PO12 2QX,Gosport,50.78646,-1.16816
GB-LCL-A2697,[GB-LCL-A2697] Ealing: Outside 263 Northfield Avenue / veefil-602200584 / W5 4UA,Tritium 50kW,Believ (EV),W5 4UA,Ealing,51.49838,-0.313778
GB-LCL-A2698,[GB-LCL-A2698] East Ham: 12 Holloway Road / 24480192 / E6 3PE,"Etrel 22kW
",Believ (EV),E6 3PE,East Ham,51.52459016,0.0581275
GB-LCL-A2699,[GB-LCL-A2699] Telford: Manse Road Car Park / TF1 5NH,,Believ (EV),TF1 5NH,Telford,52.70495798,-2.48482964
GB-LCL-A2701,[GB-LCL-A2701] Ealing: Ramillies Road / 24480118 / W4 1JN,,Believ (EV),W4 1JN,Ealing,51.4973465,-0.26096312
GB-LCL-A2702,[GB-LCL-A2702] Newham: Newhaven Lane / 24450373 / E16 4AR,Etrel 22kW,Believ (EV),E16 4AR,Newham,51.51917322,0.01946425
GB-LCL-A2705,[GB-LCL-A2705] Newham: Plymouth Road / 24480176 / E16 1PA,Etrel 22kW,Believ (EV),E16 1PA,Newham,51.514699,0.01976317
GB-LCL-A2708,[GB-LCL-A2708] Newham: Grange Road / 24480194 / E13 0EE,,Believ (EV),E13 0EE,Newham,51.524987,0.023037
GB-LCL-A2709,[GB-LCL-A2709] Telford: Victoria Park Car Park / Water Ln / ACE0422573 / TF10 7LD,,Believ (EV),TF10 7LD,Telford,52.77135648,-2.37935377
GB-LCL-A2710,[GB-LCL-A2710] Newham: Opposite 100 Brampton Road,Etrel 22kW,Believ (EV),E6 3LA,Newham,51.523796,0.045116
GB-LCL-A2711,[GB-LCL-A2711] Telford: Victoria Park Car Park / Water Ln / ACE0422558 / TF10 7LD,,Believ (EV),TF10 7LD,Telford,52.77133958,-2.37935147
GB-LCL-A2712,[GB-LCL-A2712] Honour Lea Ave / Peloton Ave,Etrel 22kW,Believ (EV),E20 1HB,Newham,51.54814,-0.01222
GB-LCL-A2712,[GB-LCL-A2712] Honour Lea Ave / Peloton Ave,Etrel 22kW,Believ (EV),E20 1HB,Newham,51.54814,-0.01222
GB-LCL-A2712,[GB-LCL-A2712] Newham: Honour Lea Ave / Peloton Ave,Etrel 22kW,Believ (EV),E20 1HB,Newham,51.54814,-0.01222
GB-LCL-A2713,[GB-LCL-A2713] Newport: Victoria Park Car Park / 5 Water Ln / ACE0422565,,Believ (EV),TF10 7LD,Newport,52.77132798,-2.37935329
GB-LCL-A2714,[GB-LCL-A2714] Chesley Gardens,Etrel 22kW,Believ (EV),E6 3JB,Newham,51.528535,0.045185
GB-LCL-A2714,[GB-LCL-A2714] Newham: Chesley Gardens / Believ,Etrel 22kW,Believ (EV),E6 3JB,Newham,51.528535,0.045185
GB-LCL-A2714,[GB-LCL-A2714] Newham: Chesley Gardens / E6 3JB,Etrel 22kW,Believ (EV),E6 3JB,Newham,51.528535,0.045185
GB-LCL-A2716,[GB-LCL-A2716] Ealing: St Margarets Road / 24480119 / W7 2LJ,Etrel 22kW,Believ (EV),W7 2LJ,Ealing,51.50199643,-0.33802089
GB-LCL-A2717,[GB-LCL-A2717] Ealing: The Ridings / 24480141 / W5 3DR,Etrel 22kW,Believ (EV),W5 3DR,Ealing,51.527466,-0.292023
GB-LCL-A2720,[GB-LCL-A2720] Kettering: Bridge Street / veefil-602200583 / NN14 4JP,"Tritium 50kW
",Believ (EV),NN14 4JP,Kettering,52.396751,-0.541386
GB-LCL-A2721,[GB-LCL-A2721] Kettering: Meadow Road / veefil-602200579 / NN16 8TL,,Believ (EV),NN16 8TL,Kettering,52.39817742,-0.73085569
GB-LCL-A2724,[GB-LCL-A2724] Newham: 48A Clements Rd / 24480159 / E6 2DF,Etrel 22kW,Believ (EV),E6 2DF,Newham,51.53753487,0.05449016
GB-LCL-A2725,[GB-LCL-A2725] Newham: 9 St George's Road / 24480196 / E7 8HU,,Believ (EV),E7 8HU,Newham,51.54199694,0.02930059
GB-LCL-A2726,[GB-LCL-A2726] Telford: The Wharfage / ACE0421868 / TF8 7NH,Alfen 7kW,Believ (EV),TF8 7NH,Telford,52.62964032,-2.49292546
GB-LCL-A2727,[GB-LCL-A2727] Telford: The Wharfage / ACE0421871 / TF8 7NH,Alfen 7kW,Believ (EV),TF8 7NH,Telford,52.62964032,-2.49292546
GB-LCL-A2728,[GB-LCL-A2728] Telford: The Wharfage / ACE0421872 / TF8 7NH,Alfen 7kW,Believ (EV),TF8 7NH,Telford,52.62964032,-2.49292546
GB-LCL-A2729,[GB-LCL-A2729] Newham: Carpenters Road / 24450361 / E15 2HZ,"Etrel 22kW
",Believ (EV),E15 2HZ,Newham,51.53779324,-0.006299
GB-LCL-A2735,[GB-LCL-A2735] Ealing: Merton Avenue / Side of 716 Whitton Avenue / 24480129 / UB6 0DZ,Etrel 22kW,Believ (EV),UB6 0DZ,Ealing,51.553412,-0.353619
GB-LCL-A2739,[GB-LCL-A2739] Ealing: Ramillies Road / W4 1JN,,Believ (EV),W4 1JN,Ealing,51.4973465,-0.26096312
GB-LCL-A2740,[GB-LCL-A2740] Cavendish Avenue,Etrel 22kW,Believ (EV),W13 0JN,Ealing,51.518192,-0.327933
GB-LCL-A2740,[GB-LCL-A2740] Ealing: Cavendish Avenue,Etrel 22kW,Believ (EV),W13 0JN,Ealing,51.518192,-0.327933
GB-LCL-A2740,[GB-LCL-A2740] Ealing: Cavendish Avenue / 24480133 / W13 0JN,Etrel 22kW,Believ (EV),W13 0JN,Ealing,51.518192,-0.327933
GB-LCL-A2742,[GB-LCL-A2742] Leeds: St Paul’s Street / 25260179 / LS1 2QB,Etrel 22kW,Believ (EV),LS1 2QB,Leeds,53.798547,-1.554467
GB-LCL-A2744,[GB-LCL-A2744] Newham: 32 St Quintin Road / 24480195 / E13 9DT,,Believ (EV),E13 9DT,Newham,51.527921,0.029587
GB-LCL-A2746,[GB-LCL-A2746] Newham: 116-82 Mortlake Road / 24480177 / E16 3NX,Etrel 22kW,Believ (EV),E16 3NX,Newham,51.514033,0.026922
GB-LCL-A2748,[GB-LCL-A2748] Cavendish Avenue,Etrel 22kW,Believ (EV),W13 0JN,Ealing,51.518192,-0.327933
GB-LCL-A2748,[GB-LCL-A2748] Ealing: Cavendish Avenue,Etrel 22kW,Believ (EV),W13 0JN,Ealing,51.518192,-0.327933
GB-LCL-A2748,[GB-LCL-A2748] Ealing: Cavendish Avenue / 24480144 / W13 0JN,Etrel 22kW,Believ (EV),W13 0JN,Ealing,51.518192,-0.327933
GB-LCL-A2749,[GB-LCL-A2749] Ealing: Layer Gardens / 24480108 / W3 9PR,Etrel 22kW,Believ (EV),W3 9PR,Ealing,51.512015,-0.28223
GB-LCL-A2751,[GB-LCL-A2751] Ealing: Templeman Road / North Hanwell / 24480153 / W7 1AS,,Believ (EV),W7 1AS,Ealing,51.520929,-0.331963
GB-LCL-A2753,[GB-LCL-A2753] Ealing: King’s Avenue / 24480147 / UB6 9DB,Etrel 22kW,Believ (EV),UB6 9DB,Ealing,51.519334,-0.355003
GB-LCL-A2757,[GB-LCL-A2757] Newham: 16 Reesland Close / 24450327 / E12 6JF,Etrel 22kW,Believ (EV),E12 6JF,Newham,51.545488,0.063887
GB-LCL-A2759,[GB-LCL-A2759] Newham: Newhaven Lane / 24450364 / E16 4AR,Etrel 22kW,Believ (EV),E16 4AR,Newham,51.51917322,0.01946425
GB-LCL-A2760,[GB-LCL-A2760] Newham: Opposite 99 Gooseley Lane / 24480161 / E6 6AP,Etrel 22kW,Believ (EV),E6 6AP,Newham,51.52517,0.065953
GB-LCL-A2761,[GB-LCL-A2761] Newham: 8 Robert Street / 24450386 / E16 2LZ,Etrel 22kW,Believ (EV),E16 2LZ,Newham,51.500728,0.066192
GB-LCL-A2763,[GB-LCL-A2763] Newham: 284 Dersingham Avenue / Little Illford / 24480193 / E12 6JA,,Believ (EV),E12 6JA,Newham,51.547278,0.062711
GB-LCL-A2765,[GB-LCL-A2765] Ealing: Hodder Drive / 24480140 / UB6 8LL,Etrel 22kW,Believ (EV),UB6 8LL,Ealing,51.53494974,-0.33194583
GB-LCL-A2766,[GB-LCL-A2766] Ealing: Julian Avenue / 24480184 / W3 6PS,Etrel 22kW,Believ (EV),W3 6PS,Ealing,51.51335479,-0.27232189
GB-LCL-A2769,[GB-LCL-A2769] Newham: Opposite 41 Whitwell Road / 24450381 / E13 8BP,Etrel 22kW,Believ (EV),E13 8BP,Newham,51.52437537,0.020301
GB-LCL-A2775,[GB-LCL-A2775] East Ham: 71 Hall Road / 24480189 / E6 2NG,Etrel 22kW,Believ (EV),E6 2NG,East Ham,51.535643,0.059191
GB-LCL-A2776,[GB-LCL-A2776] Newham: 3-9 Brydges Road / 24480154 / E15 1NA,Etrel 22kW,Believ (EV),E15 1NA,Newham,51.55031,0.001573
GB-LCL-A2779,[GB-LCL-A2779] Ealing: Melville Avenue / 24480131 / UB6 0LG,Etrel 22kW,Believ (EV),UB6 0LG,Ealing,51.551867,-0.331948
GB-LCL-A2783,[GB-LCL-A2783] 6 Barclay Road,Etrel 22kW,Believ (EV),E13 8SA,Newham,51.519927,0.033825
GB-LCL-A2788,[GB-LCL-A2788] Newham: Opposite 100 Brampton Road / 24480162 / E6 3LA,Etrel 22kW,Believ (EV),E6 3LA,Newham,51.523796,0.045116
GB-LCL-A2792,[GB-LCL-A2792] Ealing: The Ridings / 24480138 / W5 3DR,Etrel 22kW,Believ (EV),W5 3DR,Ealing,51.527466,-0.292023
GB-LCL-A2794,[GB-LCL-A2794] Newham: 73 Ladysmith Avenue / 24450336 / E6 3AP,,Believ (EV),E6 3AP,Newham,51.529902,0.048659
GB-LCL-A2796,[GB-LCL-A2796] Newham: 2a Tunmarsh Lane / 24480151 / E13 9NA,Etrel 22kW,Believ (EV),E13 9NA,Newham,51.52619625,0.03090233
GB-LCL-A2797,[GB-LCL-A2797] Leeds: St Paul’s Street / 25260139 / LS1 2QB,Etrel 22kW,Believ (EV),LS1 2QB,Leeds,53.798547,-1.554467
GB-LCL-A2798,[GB-LCL-A2798] Kettering: Market Hill / 24480132 / NN14 6BX,Etrel 22kW,Believ (EV),NN14 6BX,Kettering,52.422868,-0.799844
GB-LCL-A2799,[GB-LCL-A2799] Newham: 3-9 Brydges Rd / 24450367 / E15 1NA,Etrel 22kW,Believ (EV),E15 1NA,Newham,51.55031,0.001573
GB-LCL-A2800,[GB-LCL-A2800] Redbridge: Clarks Rd / side of 460 High Rd,Etrel 22kW,Believ (EV),IG1 1FY,Redbridge,51.56215,0.08981
GB-LCL-A2800,[GB-LCL-A2800] Redbridge: Clarks Road / side of 460 High Road / 24480113,Etrel 22kW,Believ (EV),IG1 1FY,Redbridge,51.56215,0.08981
GB-LCL-A2800,[GB-LCL-A2800] Redbridge: Clarks Road / Side of 460 High Road / 24480113 / IG1 1FY,Etrel 22kW,Believ (EV),IG1 1FY,Redbridge,51.56215,0.08981
GB-LCL-A2801,[GB-LCL-A2801] Newham: Opposite 41 Whitwell Road / 24450382 / E13 8BP,Etrel 22kW,Believ (EV),E13 8BP,Newham,51.52437537,0.020301
GB-LCL-A2805,[GB-LCL-A2805] Newham: 116-82 Mortlake Road / 24450369 / E16 3NX,Etrel 22kW,Believ (EV),E16 3NX,Newham,51.514033,0.026922
GB-LCL-A2806,[GB-LCL-A2806] Ealing: The Farmlands / 24450371 / UB5 5EY,Etrel 22kW,Believ (EV),UB5 5EY,Ealing,51.547343,-0.370201
GB-LCL-A2809,[GB-LCL-A2809] Newham: Carpenters Road  / 24450354 / E15 2HZ,"Etrel 22kW
",Believ (EV),E15 2HZ,Newham,51.53779324,-0.006299
GB-LCL-A2814,[GB-LCL-A2814] Newham: 38 Chadd Grn / 24480191 / E13 0NJ,Etrel 22kW,Believ (EV),E13 0NJ,Newham,51.533788,0.020626
GB-LCL-A2815,[GB-LCL-A2815] Hartfield: Goods Yard House / Edenbridge Road / 24290371 / TN7 4JG,Etrel 22kW,Believ (EV),TN7 4JG,Hartfield,51.10587023,0.11300089
GB-LCL-A2816,[GB-LCL-A2816] Ealing: Dabbs Hill Lane / 24480137 / UB5 4BZ,Etrel 22kW,Believ (EV),UB5 4BZ,Ealing,51.554095,-0.370856
GB-LCL-A2817,[GB-LCL-A2817] Ealing: St Margarets Road / 24480185 / W7 2LJ,Etrel 22kW,Believ (EV),W7 2LJ,Ealing,51.50199643,-0.33802089
GB-LCL-A2818,[GB-LCL-A2818] Plaistow: Flank wall of 58 CREDON ROAD  / Fawn Road  / 24480157 / E13 9BJ,,Believ (EV),E13 9BJ,Plaistow,51.53116396,0.0335383
GB-LCL-A2821,[GB-LCL-A2821] Ealing: Park View Road / 24480139 / W5 2JB,Etrel 22kW,Believ (EV),W5 2JB,Ealing,51.523922,-0.295911
GB-LCL-A2822,[GB-LCL-A2822] Ealing: Layer Gardens / 24480104 / W3 9PR,Etrel 22kW,Believ (EV),W3 9PR,Ealing,51.512015,-0.28223
GB-LCL-A2824,[GB-LCL-A2824] Kettering: Market Hill / 24480106 / NN14 6BX,Etrel 22kW,Believ (EV),NN14 6BX,Kettering,52.422868,-0.799844
GB-LCL-A2826,[GB-LCL-A2826] Waltham Forest: Rutland Road / 24480114 / E17 8QL,Etrel 22kW,Believ (EV),E17 8QL,Waltham Forest,51.57763308,-0.01982604
GB-LCL-A2828,[GB-LCL-A2828] Forest Gate: 12 Claremont Road / 24450337 / E7 0QP,,Believ (EV),E7 0QP,Forest Gate,51.547987,0.026118
GB-LCL-A2829,[GB-LCL-A2829] Newham: 20 Abbey Road / 24450362 / E15 3LG,"Etrel 22kW
",Believ (EV),E15 3LG,Newham,51.534965,0.006358
GB-LCL-A2838,[GB-LCL-A2838] Newham: Opposite 38 Mill Road / 24450388 / E16 2BE,Etrel 22kW,Believ (EV),E16 2BE,Newham,51.503351,0.027882
GB-LCL-A2840,[GB-LCL-A2840] Redbridge: Marlands Road / side of 1 Claybury Broadway / 24450359 / IG5 0LQ,Etrel 22kW,Believ (EV),IG5 0LQ,Redbridge,51.587738,0.053368
GB-LCL-A2843,[GB-LCL-A2843] Brooklands Drive,Etrel 22kW,Believ (EV),UB6 7AU,Ealing,51.53921909,-0.30725225
GB-LCL-A2843,[GB-LCL-A2843] Ealing: Brooklands Drive,Etrel 22kW,Believ (EV),UB6 7AU,Ealing,51.53921909,-0.30725225
GB-LCL-A2843,[GB-LCL-A2843] Ealing: Brooklands Drive / 24480146 / UB6 7AU,Etrel 22kW,Believ (EV),UB6 7AU,Ealing,51.53921909,-0.30725225
GB-LCL-A2844,[GB-LCL-A2844] Ealing: Melville Avenue / 24480152 / UB6 0LG,Etrel 22kW,Believ (EV),UB6 0LG,Ealing,51.551867,-0.331948
GB-LCL-A2846,[GB-LCL-A2846] Honour Lea Ave / Peloton Ave,Etrel 22kW,Believ (EV),E20 1HB,Newham,51.54814,-0.01222
GB-LCL-A2846,[GB-LCL-A2846] Honour Lea Ave / Peloton Ave,Etrel 22kW,Believ (EV),E20 1HB,Newham,51.54814,-0.01222
GB-LCL-A2846,[GB-LCL-A2846] Newham: Honour Lea Ave / Peloton Ave,Etrel 22kW,Believ (EV),E20 1HB,Newham,51.54814,-0.01222
GB-LCL-A2847,[GB-LCL-A2847] Newham: 8 Robert Street / 24480179 / E16 2LZ,Etrel 22kW,Believ (EV),E16 2LZ,Newham,51.500728,0.066192
GB-LCL-A2853,[GB-LCL-A2853] Redbridge: Side of 2 Copthorne Avenue / 24480183 / IG6 2SQ,Etrel 22kW,Believ (EV),IG6 2SQ,Redbridge,51.60362,0.076911
GB-LCL-A2855,[GB-LCL-A2855] Newham: Opposite 60 Oakfield Road / 24450387 / E6 1LW,Etrel 22kW,Believ (EV),E6 1LW,Newham,51.534851,0.048977
GB-LCL-A2857,[GB-LCL-A2857] Ealing: Park View Road / 24480143 / W5 2JB,Etrel 22kW,Believ (EV),W5 2JB,Ealing,51.523922,-0.295911
GB-LCL-A2859,[GB-LCL-A2859] Newham: Plymouth Road / E16 1PA,Etrel 22kW,Believ (EV),E16 1PA,Newham,51.51548275,0.01979391
GB-LCL-A2862,[GB-LCL-A2862] Chesley Gardens,Etrel 22kW,Believ (EV),E6 3JB,Newham,51.528535,0.045185
GB-LCL-A2862,[GB-LCL-A2862] Newham: Chesley Gardens ,,Believ (EV),E6 3JB,Newham,51.528535,0.045185
GB-LCL-A2865,[GB-LCL-A2865] Newham: 48A Clements Road / 24480160 / E6 2DF,Etrel 22kW,Believ (EV),E6 2DF,Newham,51.53753487,0.05449016
GB-LCL-A2867,[GB-LCL-A2867] Plaistow: 2a Tunmarsh Lane / Plaistow South / 24480122 / E13 9NA,,Believ (EV),E13 9NA,Plaistow,51.52626,0.030982
GB-LCL-A2869,[GB-LCL-A2869] Kettering: Headlands / 24480134 / NN15 6AA,Etrel 22kW,Believ (EV),NN15 6AA,Kettering,52.392904,-0.727621
GB-LCL-A2870,[GB-LCL-A2870] Newham: Opposite 38 Mill Road / 24450357 / E16 2BE,Etrel - Inch DUO - 3PH - BLACK 22kW,Believ (EV),E16 2BE,Newham,,
GB-LCL-A2872,[GB-LCL-A2872] Kettering: Headlands / 24480109 / NN15 6AA,Etrel 22kW,Believ (EV),NN15 6AA,Kettering,52.392904,-0.727621
GB-LCL-A2873,[GB-LCL-A2873] 6 Barclay Road,Etrel 22kW,Believ (EV),E13 8SA,Newham,51.519927,0.033825
GB-LCL-A2875,[GB-LCL-A2875] Ealing: King’s Avenue / 24480148 / UB6 9DB,Etrel 22kW,Believ (EV),UB6 9DB,Ealing,51.519334,-0.355003
GB-LCL-A2879,[GB-LCL-A2879] Ealing: The Farmlands / 24450370 / UB5 5EY,Etrel 22kW,Believ (EV),UB5 5EY,Ealing,51.547343,-0.370201
GB-LCL-A2883,[GB-LCL-A2883] Newham: 20 Abbey Road / 24450365 / E15 3LG,"Etrel 22kW
",Believ (EV),E15 3LG,Newham,51.534965,0.006358
GB-LCL-A2884,[GB-LCL-A2884] Newham: 2a Michigan Avenue / GB-LCL-A2884 / E12 5JD,Etrel 22kW,Believ (EV),E12 5JD,Newham,51.55353606,0.05433165
GB-LCL-A2885,[GB-LCL-A2885] Newham: Opposite 37 Meanley Road / 24450360 / E12 6AP,Etrel 22kW,Believ (EV),E12 6AP,Newham,51.550373,0.050881
GB-LCL-A2887,[GB-LCL-A2887] Newham: Opposite 37 Meanley Road / 24450372 / E12 6AP,Etrel 22kW,Believ (EV),E12 6AP,Newham,51.550373,0.050881
GB-LCL-A2901,[GB-LCL-A2901] Newham: Bisson Road / 24290433 / E15 2RE,Etrel 22kW,Believ (EV),E15 2RE,Newham,51.532047,-0.007211
GB-LCL-A2914,[GB-LCL-A2914] Ealing: 1 Drayton Road / 24290394,Etrel 22kW,Believ (EV),W13 0LD,Ealing,51.51474825,-0.32336002
GB-LCL-A2935,[GB-LCL-A2935] 2 Alexandra Street / 24450349 / E16 4DU,,Believ (EV),E16 4DU,,51.51948761,0.01695636
GB-LCL-A2960,[GB-LCL-A2960] Newham: Lincoln Road  / Flank of 215 Shrewsbury Road / E7 8QH / 24290427,Etrel 22kW,Believ (EV),E7 8QH,Newham,51.54234789,0.04294064
GB-LCL-A2998,[GB-LCL-A2998] Newham: Opposite 23 Milton Avenue / 24450350 / E6 1BG,,Believ (EV),E6 1BG,Newham,51.53923257,0.0494936
GB-LCL-A3014,[GB-LCL-A3014] Ilford: 25 Brancaster Road / 24450342 / E12 5PG,,Believ (EV),E12 5PG,Ilford,51.55093507,0.05959724
GB-LCL-A3054,[GB-LCL-A3054] Nehwam: Bisson Road / 24290376 / E15 2RE,Etrel 22kW,Believ (EV),E15 2RE,Nehwam,51.532047,-0.007211
GB-LCL-A3059,[GB-LCL-A3059] East Ham: 28 Henry Road / FA-00010952,,Believ (EV),E6 3AH,East Ham,51.5310947,0.05220544
GB-LCL-A3097,[GB-LCL-A3097] Sudbury: 13 Bantocks Road / 25260212 / CO10 0RT,,Believ (EV),CO10 0RT,Sudbury,52.055354,0.77910549
GB-LCL-A3239,[GB-LCL-A3239] Aberdeen: South Fornet Estates / Blackburn Business Park / WBX1222848 / AB21 0BU,Supernova 150Kw,Believ (EV),AB21 0BU,Aberdeen,,
GB-LCL-A3240,[GB-LCL-A3240] Aberdeen: South Fornet Estates / Blackburn Business Park / WBX1222678 / AB21 0BU,,Believ (EV),AB21 0BU,Aberdeen,,
GB-LCL-A3241,[GB-LCL-A3241] Aberdeen: South Fornet Estates / Blackburn Business Park / WBX1221420 / AB21 0BU,,Believ (EV),AB21 0BU,Aberdeen,,
GB-LCL-A3242,[GB-LCL-A3242] Aberdeen: South Fornet Estates / Blackburn Business Park,,Believ (EV),AB21 0BU,Aberdeen,57.2040583,-2.30373517
GB-LCL-A3340,[GB-LCL-A3340] Ipswich: Fuschia Lane / 25260204 / IP4 1QB,,Believ (EV),IP4 1QB,Ipswich,52.05329355,1.17936342
GB-LCL-A3390,[GB-LCL-A3390] Kessingland: High Street / 25260129 / NR33 7QG,Errel 22kW,Believ (EV),NR33 7QG,Kessingland,52.42113588,1.71209265
GB-LCL-A3391,[GB-LCL-A3391] Ipswich: Bradley Street / 25260182 / IP2 8DT,Etrel 22kW,Believ (EV),IP2 8DT,Ipswich,52.04789241,1.1526289
GB-LCL-A3392,[GB-LCL-A3392] Kessingland: High Street / 25260131 / NR33 7QG,,Believ (EV),NR33 7QG,Kessingland,52.42113588,1.71209265
GB-LCL-A3393,[GB-LCL-A3393] Ipswich: Palmerston Road / 25260170 / IP4 2PF,Etrel 22kW,Believ (EV),IP4 2PF,Ipswich,52.058609,1.1663934
GB-LCL-A3394,[GB-LCL-A3394] Ipswich: 292 Wherstead Road / 25260201 / IP2 8LE,,Believ (EV),IP2 8LE,Ipswich,52.04166714,1.1525468
GB-LCL-A3395,[GB-LCL-A3395] Bury St Edmunds: Lake Avenue / 25260196 / IP32 6JA,Etrel 22kW,Believ (EV),IP32 6JA,Bury St Edmunds,52.2637004,0.7033776
GB-LCL-A3396,[GB-LCL-A3396] Ipswich: Prospect Road / 25260134 / IP1 2LB,Etrel 22kW,Believ (EV),IP1 2LB,Ipswich,52.0614741,1.13864049
GB-LCL-A3398,[GB-LCL-A3398] Ipswich: Wilberforce Street / 25260149 / IP1 2HE,Etrel 22kW,Believ (EV),IP1 2HE,Ipswich,52.06121451,1.1419375
GB-LCL-A3400,[GB-LCL-A3400] Ipswich: 118 Wherstead Road / 24290393 / IP2 8JP,Etrel 22kW,Believ (EV),IP2 8JP,Ipswich,52.04595752,1.15435075
GB-LCL-A3401,[GB-LCL-A3401] Ipswich: Bradley Street / 25260190 / IP2 8DT,Etrel 22kW,Believ (EV),IP2 8DT,Ipswich,52.04791793,1.15265676
GB-LCL-A3402,[GB-LCL-A3402] Ipswich: Prospect Road / 25260188,,Believ (EV),IP1 2LB,Ipswich,52.0614741,1.13864049
GB-LCL-A3407,[GB-LCL-A3407] Bury St Edmunds: Oliver Road / 25260140 / IP33 3JG,Etrel 22kW,Believ (EV),IP33 3JG,Bury St Edmunds,52.248677,0.68149251
GB-LCL-A3408,[GB-LCL-A3408] Bury St Edmunds: Oliver Road / 25260172 / IP33 3JG,Etrel 22kW,Believ (EV),IP33 3JG,Bury St Edmunds,52.24865617,0.68150245
GB-LCL-A3409,[GB-LCL-A3409] Wangford: 23 Millfields / 25260125 / NR34 8RG,Etrel 22kW,Believ (EV),NR34 8RG,Wangford,52.35419122,1.62217883
GB-LCL-A3410,[GB-LCL-A3410] Bury St Edmunds: Steward Road / 25260150 / IP33 2PN,Etrel 22kW,Believ (EV),IP33 2PN,Bury St Edmunds,52.233019,0.72289397
GB-LCL-A3411,[GB-LCL-A3411] Wangford: 23 Millfields / 25260207 / NR34 8RG,Etrel 22kW,Believ (EV),NR34 8RG,Wangford,52.35419122,1.62217883
GB-LCL-A3412,[GB-LCL-A3412] Bury St Edmunds: Cumberland Avenue / 25260173 / IP32 6TG,Etrel 22kW,Believ (EV),IP32 6TG,Bury St Edmunds,52.26441994,0.69809594
GB-LCL-A3442,[GB-LCL-A3442] Sudbury: York Road / 25260152 / CO10 1QH,Etrel 22kW,Believ (EV),CO10 1QH,Sudbury,52.0429402,0.72912289
GB-LCL-A3443,[GB-LCL-A3443] Wilberforce Street / 25260147 / IP1 2HE,Etrel 22kW,Believ (EV),IP1 2HE,,52.06121451,1.1419375
GB-LCL-A3444,[GB-LCL-A3444] Ipswiich: Hartley Street / 25260215 / IP2 8DX,Etrel 22kW,Believ (EV),IP2 8DX,Ipswiich,52.04789713,1.15363838
GB-LCL-A3445,[GB-LCL-A3445] Ipswich: Palmerston Road / 25260171 / IP4 2PF,Etrel 22kW,Believ (EV),IP4 2PF,Ipswich,52.058609,1.1663934
GB-LCL-A3447,[GB-LCL-A3447] Ipswich: 292 Wherstead Road / 25260209 / IP2 8LE,Etel 22kW,Believ (EV),IP2 8LE,Ipswich,52.04170644,1.15247458
GB-LCL-A3448,[GB-LCL-A3448] Ipswich: Kingston Road / 25260168 / IP1 4BB,Etrel 22kW,Believ (EV),IP1 4BB,Ipswich,52.068269,1.130711
GB-LCL-A3449,[GB-LCL-A3449] Sudbury: 24 Churchill Drive / 25260176 / CO10 1NZ,,Believ (EV),CO10 1NZ,Sudbury,52.04993801,0.73063104
GB-LCL-A3450,[GB-LCL-A3450] Ipswich: Bulwer Road / 25260187 / IP1 2HF,Etrel 22kW,Believ (EV),IP1 2HF,Ipswich,52.06134227,1.14098706
GB-LCL-A3451,[GB-LCL-A3451] Bury St Edmunds: Cumberland Avenue / 25260137 / IP32 6TG,,Believ (EV),IP32 6TG,Bury St Edmunds,52.26441994,0.69809594
GB-LCL-A3452,[GB-LCL-A3452] Ipswich: Hartley Street / 25260122,Etrel 22kW,Believ (EV),IP2 8DX,Ipswich,52.04789713,1.15363838
